measured_on,ambient_temperature_o_149575,wind_speed_o_149576,wind_direction_o_149577
2020-06-03 00:45:00,73.7,2.9,301.0
2020-06-03 01:00:00,72.09999999999998,2.9,331.0
2020-06-03 01:15:00,72.09999999999998,2.9,331.0
2020-06-03 01:30:00,72.09999999999998,2.9,331.0
2020-06-03 01:45:00,72.09999999999998,2.9,331.0
2020-06-03 02:00:00,70.0,2.7,298.0
2020-06-03 02:15:00,70.0,2.7,298.0
2020-06-03 02:30:00,70.0,2.7,298.0
2020-06-03 02:45:00,70.0,2.7,298.0
2020-06-03 03:00:00,69.0,3.5,306.0
2020-06-03 03:15:00,69.0,3.5,306.0
2020-06-03 03:30:00,69.0,3.5,306.0
2020-06-03 03:45:00,69.0,3.5,306.0
2020-06-03 04:00:00,68.4,3.2,321.0
2020-06-03 04:15:00,68.4,3.2,321.0
2020-06-03 04:30:00,68.4,3.2,321.0
2020-06-03 04:45:00,68.4,3.2,321.0
2020-06-03 05:00:00,70.1,2.1,4.0
2020-06-03 05:15:00,70.1,2.1,4.0
2020-06-03 05:30:00,70.1,2.1,4.0
2020-06-03 05:45:00,70.1,2.1,4.0
2020-06-03 06:00:00,74.5,1.9,266.0
2020-06-03 06:15:00,74.5,1.9,266.0
2020-06-03 06:30:00,74.5,1.9,266.0
2020-06-03 06:45:00,74.5,1.9,266.0
2020-06-03 07:00:00,79.79999999999998,2.7,57.0
2020-06-03 07:15:00,79.79999999999998,2.7,57.0
2020-06-03 07:30:00,79.79999999999998,2.7,57.0
2020-06-03 07:45:00,79.79999999999998,2.7,57.0
2020-06-03 08:00:00,81.59999999999998,2.8,84.0
2020-06-03 08:15:00,81.59999999999998,2.8,84.0
2020-06-03 08:30:00,81.59999999999998,2.8,84.0
2020-06-03 08:45:00,81.59999999999998,2.8,84.0
2020-06-03 09:00:00,84.5,2.9,43.0
2020-06-03 09:15:00,84.5,2.9,43.0
2020-06-03 09:30:00,84.5,2.9,43.0
2020-06-03 09:45:00,84.5,2.9,43.0
2020-06-03 10:00:00,86.2,2.7,94.0
2020-06-03 10:15:00,86.2,2.7,94.0
2020-06-03 10:30:00,86.2,2.7,94.0
2020-06-03 10:45:00,86.2,2.7,94.0
2020-06-03 11:00:00,88.9,4.9,118.0
2020-06-03 11:15:00,88.9,4.9,118.0
2020-06-03 11:30:00,88.9,4.9,118.0
2020-06-03 11:45:00,88.9,4.9,118.0
2020-06-03 12:00:00,91.7,9.5,140.0
2020-06-03 12:15:00,91.7,9.5,140.0
2020-06-03 12:30:00,91.7,9.5,140.0
2020-06-03 12:45:00,91.7,9.5,140.0
2020-06-03 13:00:00,93.1,10.5,139.0
2020-06-03 13:15:00,93.1,10.5,139.0
2020-06-03 13:30:00,93.1,10.5,139.0
2020-06-03 13:45:00,93.1,10.5,139.0
2020-06-03 14:00:00,94.5,8.599999999999998,121.0
2020-06-03 14:15:00,94.5,8.599999999999998,121.0
2020-06-03 14:30:00,94.5,8.599999999999998,121.0
2020-06-03 14:45:00,94.5,8.599999999999998,121.0
2020-06-03 15:00:00,94.7,6.8,103.0
2020-06-03 15:15:00,94.7,6.8,103.0
2020-06-03 15:30:00,94.7,6.8,103.0
2020-06-03 15:45:00,94.7,6.8,103.0
2020-06-03 16:00:00,93.9,8.4,120.0
2020-06-03 16:15:00,93.9,8.4,120.0
2020-06-03 16:30:00,93.9,8.4,120.0
2020-06-03 16:45:00,93.9,8.4,120.0
2020-06-03 17:00:00,91.7,7.2,122.0
2020-06-03 17:15:00,91.7,7.2,122.0
2020-06-03 17:30:00,91.7,7.2,122.0
2020-06-03 17:45:00,91.7,7.2,122.0
2020-06-03 18:00:00,87.9,4.9,123.0
2020-06-03 18:15:00,87.9,4.9,123.0
2020-06-03 18:30:00,87.9,4.9,123.0
2020-06-03 18:45:00,87.9,4.9,123.0
2020-06-03 19:00:00,86.0,4.1,166.0
2020-06-03 19:15:00,86.0,4.1,166.0
2020-06-03 19:30:00,86.0,4.1,166.0
2020-06-03 19:45:00,86.0,4.1,166.0
2020-06-03 20:00:00,82.29999999999998,4.4,198.0
2020-06-03 20:15:00,82.29999999999998,4.4,198.0
2020-06-03 20:30:00,82.29999999999998,4.4,198.0
2020-06-03 20:45:00,82.29999999999998,4.4,198.0
2020-06-03 21:00:00,79.5,4.2,233.0
2020-06-03 21:15:00,79.5,4.2,233.0
2020-06-03 21:30:00,79.5,4.2,233.0
2020-06-03 21:45:00,79.5,4.2,233.0
2020-06-03 22:00:00,77.79999999999998,2.7,270.0
2020-06-03 22:15:00,77.79999999999998,2.7,270.0
2020-06-03 22:30:00,77.79999999999998,2.7,270.0
2020-06-03 22:45:00,77.79999999999998,2.7,270.0
2020-06-03 23:00:00,78.29999999999998,2.2,258.0
2020-06-03 23:15:00,78.29999999999998,2.2,258.0
2020-06-03 23:30:00,78.29999999999998,2.2,258.0
2020-06-03 23:45:00,78.29999999999998,2.2,258.0
2020-06-04 00:00:00,74.59999999999998,2.6,299.0
2020-06-04 00:15:00,74.59999999999998,2.6,299.0
2020-06-04 00:30:00,74.59999999999998,2.6,299.0
2020-06-04 00:45:00,74.59999999999998,2.6,299.0
2020-06-04 01:00:00,72.29999999999998,2.8,34.0
2020-06-04 01:15:00,72.29999999999998,2.8,34.0
2020-06-04 01:30:00,72.29999999999998,2.8,34.0
2020-06-04 01:45:00,72.29999999999998,2.8,34.0
2020-06-04 02:00:00,71.8,2.2,257.0
2020-06-04 02:15:00,71.8,2.2,257.0
2020-06-04 02:30:00,71.8,2.2,257.0
2020-06-04 02:45:00,71.8,2.2,257.0
2020-06-04 03:00:00,70.0,3.9,309.0
2020-06-04 03:15:00,70.0,3.9,309.0
2020-06-04 03:30:00,70.0,3.9,309.0
2020-06-04 03:45:00,70.0,3.9,309.0
2020-06-04 04:00:00,69.2,3.6,311.0
2020-06-04 04:15:00,69.2,3.6,311.0
2020-06-04 04:30:00,69.2,3.6,311.0
2020-06-04 04:45:00,69.2,3.6,311.0
2020-06-04 05:00:00,69.9,3.0,308.0
2020-06-04 05:15:00,69.9,3.0,308.0
2020-06-04 05:30:00,69.9,3.0,308.0
2020-06-04 05:45:00,69.9,3.0,308.0
2020-06-04 06:00:00,73.9,3.3,317.0
2020-06-04 06:15:00,73.9,3.3,317.0
2020-06-04 06:30:00,73.9,3.3,317.0
2020-06-04 06:45:00,73.9,3.3,317.0
2020-06-04 07:00:00,78.59999999999998,4.3,355.0
2020-06-04 07:15:00,78.59999999999998,4.3,355.0
2020-06-04 07:30:00,78.59999999999998,4.3,355.0
2020-06-04 07:45:00,78.59999999999998,4.3,355.0
2020-06-04 08:00:00,82.29999999999998,5.3,13.0
2020-06-04 08:15:00,82.29999999999998,5.3,13.0
2020-06-04 08:30:00,82.29999999999998,5.3,13.0
2020-06-04 08:45:00,82.29999999999998,5.3,13.0
2020-06-04 09:00:00,84.2,7.3,12.0
2020-06-04 09:15:00,84.2,7.3,12.0
2020-06-04 09:30:00,84.2,7.3,12.0
2020-06-04 09:45:00,84.2,7.3,12.0
2020-06-04 10:00:00,86.5,7.3,21.0
2020-06-04 10:15:00,86.5,7.3,21.0
2020-06-04 10:30:00,86.5,7.3,21.0
2020-06-04 10:45:00,86.5,7.3,21.0
2020-06-04 11:00:00,89.2,5.7,16.0
2020-06-04 11:15:00,89.2,5.7,16.0
2020-06-04 11:30:00,89.2,5.7,16.0
2020-06-04 11:45:00,89.2,5.7,16.0
2020-06-04 12:00:00,91.3,6.0,25.0
2020-06-04 12:15:00,91.3,6.0,25.0
2020-06-04 12:30:00,91.3,6.0,25.0
2020-06-04 12:45:00,91.3,6.0,25.0
2020-06-04 13:00:00,93.3,5.1,64.0
2020-06-04 13:15:00,93.3,5.1,64.0
2020-06-04 13:30:00,93.3,5.1,64.0
2020-06-04 13:45:00,93.3,5.1,64.0
2020-06-04 14:00:00,95.6,2.5,118.0
2020-06-04 14:15:00,95.6,2.5,118.0
2020-06-04 14:30:00,95.6,2.5,118.0
2020-06-04 14:45:00,95.6,2.5,118.0
2020-06-04 15:00:00,96.5,2.5,99.0
2020-06-04 15:15:00,96.5,2.5,99.0
2020-06-04 15:30:00,96.5,2.5,99.0
2020-06-04 15:45:00,96.5,2.5,99.0
2020-06-04 16:00:00,94.9,6.6,139.0
2020-06-04 16:15:00,94.9,6.6,139.0
2020-06-04 16:30:00,94.9,6.6,139.0
2020-06-04 16:45:00,94.9,6.6,139.0
2020-06-04 17:00:00,93.3,7.599999999999999,145.0
2020-06-04 17:15:00,93.3,7.599999999999999,145.0
2020-06-04 17:30:00,93.3,7.599999999999999,145.0
2020-06-04 17:45:00,93.3,7.599999999999999,145.0
2020-06-04 18:00:00,89.7,4.2,131.0
2020-06-04 18:15:00,89.7,4.2,131.0
2020-06-04 18:30:00,89.7,4.2,131.0
2020-06-04 18:45:00,89.7,4.2,131.0
2020-06-04 19:00:00,85.79999999999998,4.0,153.0
2020-06-04 19:15:00,85.79999999999998,4.0,153.0
2020-06-04 19:30:00,85.79999999999998,4.0,153.0
2020-06-04 19:45:00,85.79999999999998,4.0,153.0
2020-06-04 20:00:00,82.4,2.6,248.0
2020-06-04 20:15:00,82.4,2.6,248.0
2020-06-04 20:30:00,82.4,2.6,248.0
2020-06-04 20:45:00,82.4,2.6,248.0
2020-06-04 21:00:00,79.5,3.8,207.0
2020-06-04 21:15:00,79.5,3.8,207.0
2020-06-04 21:30:00,79.5,3.8,207.0
2020-06-04 21:45:00,79.5,3.8,207.0
2020-06-04 22:00:00,78.2,3.2,220.0
2020-06-04 22:15:00,78.2,3.2,220.0
2020-06-04 22:30:00,78.2,3.2,220.0
2020-06-04 22:45:00,78.2,3.2,220.0
2020-06-04 23:00:00,76.09999999999998,4.7,120.0
2020-06-04 23:15:00,76.09999999999998,4.7,120.0
2020-06-04 23:30:00,76.09999999999998,4.7,120.0
2020-06-04 23:45:00,76.09999999999998,4.7,120.0
2020-06-05 00:00:00,72.5,9.1,126.0
2020-06-05 00:15:00,72.5,9.1,126.0
2020-06-05 00:30:00,72.5,9.1,126.0
2020-06-05 00:45:00,72.5,9.1,126.0
2020-06-05 01:00:00,68.8,9.2,137.0
2020-06-05 01:15:00,68.8,9.2,137.0
2020-06-05 01:30:00,68.8,9.2,137.0
2020-06-05 01:45:00,68.8,9.2,137.0
2020-06-05 02:00:00,65.9,9.0,149.0
2020-06-05 02:15:00,65.9,9.0,149.0
2020-06-05 02:30:00,65.9,9.0,149.0
2020-06-05 02:45:00,65.9,9.0,149.0
2020-06-05 03:00:00,63.2,8.5,140.0
2020-06-05 03:15:00,63.2,8.5,140.0
2020-06-05 03:30:00,63.2,8.5,140.0
2020-06-05 03:45:00,63.2,8.5,140.0
2020-06-05 04:00:00,61.3,8.9,135.0
2020-06-05 04:15:00,61.3,8.9,135.0
2020-06-05 04:30:00,61.3,8.9,135.0
2020-06-05 04:45:00,61.3,8.9,135.0
2020-06-05 05:00:00,61.1,9.2,139.0
2020-06-05 05:15:00,61.1,9.2,139.0
2020-06-05 05:30:00,61.1,9.2,139.0
2020-06-05 05:45:00,61.1,9.2,139.0
2020-06-05 06:00:00,62.5,10.0,138.0
2020-06-05 06:15:00,62.5,10.0,138.0
2020-06-05 06:30:00,62.5,10.0,138.0
2020-06-05 06:45:00,62.5,10.0,138.0
2020-06-05 07:00:00,64.4,10.4,141.0
2020-06-05 07:15:00,64.4,10.4,141.0
2020-06-05 07:30:00,64.4,10.4,141.0
2020-06-05 07:45:00,64.4,10.4,141.0
2020-06-05 08:00:00,66.9,10.4,140.0
2020-06-05 08:15:00,66.9,10.4,140.0
2020-06-05 08:30:00,66.9,10.4,140.0
2020-06-05 08:45:00,66.9,10.4,140.0
2020-06-05 09:00:00,70.0,10.2,139.0
2020-06-05 09:15:00,70.0,10.2,139.0
2020-06-05 09:30:00,70.0,10.2,139.0
2020-06-05 09:45:00,70.0,10.2,139.0
2020-06-05 10:00:00,74.0,9.9,129.0
2020-06-05 10:15:00,74.0,9.9,129.0
2020-06-05 10:30:00,74.0,9.9,129.0
2020-06-05 10:45:00,74.0,9.9,129.0
2020-06-05 11:00:00,76.7,10.3,123.0
2020-06-05 11:15:00,76.7,10.3,123.0
2020-06-05 11:30:00,76.7,10.3,123.0
2020-06-05 11:45:00,76.7,10.3,123.0
2020-06-05 12:00:00,79.29999999999998,12.4,125.0
2020-06-05 12:15:00,79.29999999999998,12.4,125.0
2020-06-05 12:30:00,79.29999999999998,12.4,125.0
2020-06-05 12:45:00,79.29999999999998,12.4,125.0
2020-06-05 13:00:00,83.9,12.9,137.0
2020-06-05 13:15:00,83.9,12.9,137.0
2020-06-05 13:30:00,83.9,12.9,137.0
2020-06-05 13:45:00,83.9,12.9,137.0
2020-06-05 14:00:00,87.4,12.7,212.0
2020-06-05 14:15:00,87.4,12.7,212.0
2020-06-05 14:30:00,87.4,12.7,212.0
2020-06-05 14:45:00,87.4,12.7,212.0
2020-06-05 15:00:00,86.29999999999998,14.7,208.0
2020-06-05 15:15:00,86.29999999999998,14.7,208.0
2020-06-05 15:30:00,86.29999999999998,14.7,208.0
2020-06-05 15:45:00,86.29999999999998,14.7,208.0
2020-06-05 16:00:00,84.5,12.6,211.0
2020-06-05 16:15:00,84.5,12.6,211.0
2020-06-05 16:30:00,84.5,12.6,211.0
2020-06-05 16:45:00,84.5,12.6,211.0
2020-06-05 17:00:00,82.9,12.4,231.0
2020-06-05 17:15:00,82.9,12.4,231.0
2020-06-05 17:30:00,82.9,12.4,231.0
2020-06-05 17:45:00,82.9,12.4,231.0
2020-06-05 18:00:00,79.9,11.3,235.0
2020-06-05 18:15:00,79.9,11.3,235.0
2020-06-05 18:30:00,79.9,11.3,235.0
2020-06-05 18:45:00,79.9,11.3,235.0
2020-06-05 19:00:00,75.0,8.3,207.0
2020-06-05 19:15:00,75.0,8.3,207.0
2020-06-05 19:30:00,75.0,8.3,207.0
2020-06-05 19:45:00,75.0,8.3,207.0
2020-06-05 20:00:00,70.6,9.2,143.0
2020-06-05 20:15:00,70.6,9.2,143.0
2020-06-05 20:30:00,70.6,9.2,143.0
2020-06-05 20:45:00,70.6,9.2,143.0
2020-06-05 21:00:00,64.3,13.1,127.0
2020-06-05 21:15:00,64.3,13.1,127.0
2020-06-05 21:30:00,64.3,13.1,127.0
2020-06-05 21:45:00,64.3,13.1,127.0
2020-06-05 22:00:00,60.6,13.9,121.0
2020-06-05 22:15:00,60.6,13.9,121.0
2020-06-05 22:30:00,60.6,13.9,121.0
2020-06-05 22:45:00,60.6,13.9,121.0
2020-06-05 23:00:00,59.1,10.8,127.0
2020-06-05 23:15:00,59.1,10.8,127.0
2020-06-05 23:30:00,59.1,10.8,127.0
2020-06-05 23:45:00,59.1,10.8,127.0
2020-06-06 00:00:00,58.0,6.2,122.0
2020-06-06 00:15:00,58.0,6.2,122.0
2020-06-06 00:30:00,58.0,6.2,122.0
2020-06-06 00:45:00,58.0,6.2,122.0
2020-06-06 01:00:00,57.0,4.6,117.0
2020-06-06 01:15:00,57.0,4.6,117.0
2020-06-06 01:30:00,57.0,4.6,117.0
2020-06-06 01:45:00,57.0,4.6,117.0
2020-06-06 02:00:00,56.1,4.3,126.0
2020-06-06 02:15:00,56.1,4.3,126.0
2020-06-06 02:30:00,56.1,4.3,126.0
2020-06-06 02:45:00,56.1,4.3,126.0
2020-06-06 03:00:00,55.2,3.7,127.0
2020-06-06 03:15:00,55.2,3.7,127.0
2020-06-06 03:30:00,55.2,3.7,127.0
2020-06-06 03:45:00,55.2,3.7,127.0
2020-06-06 04:00:00,55.4,3.9,131.0
2020-06-06 04:15:00,55.4,3.9,131.0
2020-06-06 04:30:00,55.4,3.9,131.0
2020-06-06 04:45:00,55.4,3.9,131.0
2020-06-06 05:00:00,55.6,4.0,132.0
2020-06-06 05:15:00,55.6,4.0,132.0
2020-06-06 05:30:00,55.6,4.0,132.0
2020-06-06 05:45:00,55.6,4.0,132.0
2020-06-06 06:00:00,56.9,4.6,128.0
2020-06-06 06:15:00,56.9,4.6,128.0
2020-06-06 06:30:00,56.9,4.6,128.0
2020-06-06 06:45:00,56.9,4.6,128.0
2020-06-06 07:00:00,59.6,5.9,130.0
2020-06-06 07:15:00,59.6,5.9,130.0
2020-06-06 07:30:00,59.6,5.9,130.0
2020-06-06 07:45:00,59.6,5.9,130.0
2020-06-06 08:00:00,62.4,5.8,131.0
2020-06-06 08:15:00,62.4,5.8,131.0
2020-06-06 08:30:00,62.4,5.8,131.0
2020-06-06 08:45:00,62.4,5.8,131.0
2020-06-06 09:00:00,65.2,7.1,120.0
2020-06-06 09:15:00,65.2,7.1,120.0
2020-06-06 09:30:00,65.2,7.1,120.0
2020-06-06 09:45:00,65.2,7.1,120.0
2020-06-06 10:00:00,68.7,8.199999999999998,110.0
2020-06-06 10:15:00,68.7,8.199999999999998,110.0
2020-06-06 10:30:00,68.7,8.199999999999998,110.0
2020-06-06 10:45:00,68.7,8.199999999999998,110.0
2020-06-06 11:00:00,71.7,9.8,125.0
2020-06-06 11:15:00,71.7,9.8,125.0
2020-06-06 11:30:00,71.7,9.8,125.0
2020-06-06 11:45:00,71.7,9.8,125.0
2020-06-06 12:00:00,75.0,12.0,130.0
2020-06-06 12:15:00,75.0,12.0,130.0
2020-06-06 12:30:00,75.0,12.0,130.0
2020-06-06 12:45:00,75.0,12.0,130.0
2020-06-06 13:00:00,78.0,11.7,210.0
2020-06-06 13:15:00,78.0,11.7,210.0
2020-06-06 13:30:00,78.0,11.7,210.0
2020-06-06 13:45:00,78.0,11.7,210.0
2020-06-06 14:00:00,77.29999999999998,17.4,231.0
2020-06-06 14:15:00,77.29999999999998,17.4,231.0
2020-06-06 14:30:00,77.29999999999998,17.4,231.0
2020-06-06 14:45:00,77.29999999999998,17.4,231.0
2020-06-06 15:00:00,75.59999999999998,16.8,235.0
2020-06-06 15:15:00,75.59999999999998,16.8,235.0
2020-06-06 15:30:00,75.59999999999998,16.8,235.0
2020-06-06 15:45:00,75.59999999999998,16.8,235.0
2020-06-06 16:00:00,73.4,14.5,244.0
2020-06-06 16:15:00,73.4,14.5,244.0
2020-06-06 16:30:00,73.4,14.5,244.0
2020-06-06 16:45:00,73.4,14.5,244.0
2020-06-06 17:00:00,70.7,13.2,248.0
2020-06-06 17:15:00,70.7,13.2,248.0
2020-06-06 17:30:00,70.7,13.2,248.0
2020-06-06 17:45:00,70.7,13.2,248.0
2020-06-06 18:00:00,67.1,11.3,240.0
2020-06-06 18:15:00,67.1,11.3,240.0
2020-06-06 18:30:00,67.1,11.3,240.0
2020-06-06 18:45:00,67.1,11.3,240.0
2020-06-06 19:00:00,62.6,5.9,259.0
2020-06-06 19:15:00,62.6,5.9,259.0
2020-06-06 19:30:00,62.6,5.9,259.0
2020-06-06 19:45:00,62.6,5.9,259.0
2020-06-06 20:00:00,60.2,5.9,277.0
2020-06-06 20:15:00,60.2,5.9,277.0
2020-06-06 20:30:00,60.2,5.9,277.0
2020-06-06 20:45:00,60.2,5.9,277.0
2020-06-06 21:00:00,58.5,3.4,299.0
2020-06-06 21:15:00,58.5,3.4,299.0
2020-06-06 21:30:00,58.5,3.4,299.0
2020-06-06 21:45:00,58.5,3.4,299.0
2020-06-06 22:00:00,55.6,4.0,237.0
2020-06-06 22:15:00,55.6,4.0,237.0
2020-06-06 22:30:00,55.6,4.0,237.0
2020-06-06 22:45:00,55.6,4.0,237.0
2020-06-06 23:00:00,55.1,1.8,160.0
2020-06-06 23:15:00,55.1,1.8,160.0
2020-06-06 23:30:00,55.1,1.8,160.0
2020-06-06 23:45:00,55.1,1.8,160.0
2020-06-07 00:00:00,54.2,3.1,198.0
2020-06-07 00:15:00,54.2,3.1,198.0
2020-06-07 00:30:00,54.2,3.1,198.0
2020-06-07 00:45:00,54.2,3.1,198.0
2020-06-07 01:00:00,52.9,2.3,226.0
2020-06-07 01:15:00,52.9,2.3,226.0
2020-06-07 01:30:00,52.9,2.3,226.0
2020-06-07 01:45:00,52.9,2.3,226.0
2020-06-07 02:00:00,51.4,1.3,136.0
2020-06-07 02:15:00,51.4,1.3,136.0
2020-06-07 02:30:00,51.4,1.3,136.0
2020-06-07 02:45:00,51.4,1.3,136.0
2020-06-07 03:00:00,50.9,1.7,103.0
2020-06-07 03:15:00,50.9,1.7,103.0
2020-06-07 03:30:00,50.9,1.7,103.0
2020-06-07 03:45:00,50.9,1.7,103.0
2020-06-07 04:00:00,49.7,2.0,176.0
2020-06-07 04:15:00,49.7,2.0,176.0
2020-06-07 04:30:00,49.7,2.0,176.0
2020-06-07 04:45:00,49.7,2.0,176.0
2020-06-07 05:00:00,51.4,1.7,136.0
2020-06-07 05:15:00,51.4,1.7,136.0
2020-06-07 05:30:00,51.4,1.7,136.0
2020-06-07 05:45:00,51.4,1.7,136.0
2020-06-07 06:00:00,56.8,3.1,147.0
2020-06-07 06:15:00,56.8,3.1,147.0
2020-06-07 06:30:00,56.8,3.1,147.0
2020-06-07 06:45:00,56.8,3.1,147.0
2020-06-07 07:00:00,60.6,2.6,114.0
2020-06-07 07:15:00,60.6,2.6,114.0
2020-06-07 07:30:00,60.6,2.6,114.0
2020-06-07 07:45:00,60.6,2.6,114.0
2020-06-07 08:00:00,63.1,3.5,103.0
2020-06-07 08:15:00,63.1,3.5,103.0
2020-06-07 08:30:00,63.1,3.5,103.0
2020-06-07 08:45:00,63.1,3.5,103.0
2020-06-07 09:00:00,64.3,3.9,95.0
2020-06-07 09:15:00,64.3,3.9,95.0
2020-06-07 09:30:00,64.3,3.9,95.0
2020-06-07 09:45:00,64.3,3.9,95.0
2020-06-07 10:00:00,65.8,3.8,91.0
2020-06-07 10:15:00,65.8,3.8,91.0
2020-06-07 10:30:00,65.8,3.8,91.0
2020-06-07 10:45:00,65.8,3.8,91.0
2020-06-07 11:00:00,67.8,4.8,85.0
2020-06-07 11:15:00,67.8,4.8,85.0
2020-06-07 11:30:00,67.8,4.8,85.0
2020-06-07 11:45:00,67.8,4.8,85.0
2020-06-07 12:00:00,69.8,4.2,88.0
2020-06-07 12:15:00,69.8,4.2,88.0
2020-06-07 12:30:00,69.8,4.2,88.0
2020-06-07 12:45:00,69.8,4.2,88.0
2020-06-07 13:00:00,71.2,5.2,122.0
2020-06-07 13:15:00,71.2,5.2,122.0
2020-06-07 13:30:00,71.2,5.2,122.0
2020-06-07 13:45:00,71.2,5.2,122.0
2020-06-07 14:00:00,72.29999999999998,5.6,95.0
2020-06-07 14:15:00,72.29999999999998,5.6,95.0
2020-06-07 14:30:00,72.29999999999998,5.6,95.0
2020-06-07 14:45:00,72.29999999999998,5.6,95.0
2020-06-07 15:00:00,73.2,4.4,82.0
2020-06-07 15:15:00,73.2,4.4,82.0
2020-06-07 15:30:00,73.2,4.4,82.0
2020-06-07 15:45:00,73.2,4.4,82.0
2020-06-07 16:00:00,73.5,3.9,356.0
2020-06-07 16:15:00,73.5,3.9,356.0
2020-06-07 16:30:00,73.5,3.9,356.0
2020-06-07 16:45:00,73.5,3.9,356.0
2020-06-07 17:00:00,74.9,2.9,25.0
2020-06-07 17:15:00,74.9,2.9,25.0
2020-06-07 17:30:00,74.9,2.9,25.0
2020-06-07 17:45:00,74.9,2.9,25.0
2020-06-07 18:00:00,69.4,5.3,0.0
2020-06-07 18:15:00,69.4,5.3,0.0
2020-06-07 18:30:00,69.4,5.3,0.0
2020-06-07 18:45:00,69.4,5.3,0.0
2020-06-07 19:00:00,66.2,6.6,357.0
2020-06-07 19:15:00,66.2,6.6,357.0
2020-06-07 19:30:00,66.2,6.6,357.0
2020-06-07 19:45:00,66.2,6.6,357.0
2020-06-07 20:00:00,62.6,8.599999999999998,360.0
2020-06-07 20:15:00,62.6,8.599999999999998,360.0
2020-06-07 20:30:00,62.6,8.599999999999998,360.0
2020-06-07 20:45:00,62.6,8.599999999999998,360.0
2020-06-07 21:00:00,60.9,6.7,332.0
2020-06-07 21:15:00,60.9,6.7,332.0
2020-06-07 21:30:00,60.9,6.7,332.0
2020-06-07 21:45:00,60.9,6.7,332.0
2020-06-07 22:00:00,60.1,8.4,328.0
2020-06-07 22:15:00,60.1,8.4,328.0
2020-06-07 22:30:00,60.1,8.4,328.0
2020-06-07 22:45:00,60.1,8.4,328.0
2020-06-07 23:00:00,59.5,10.1,339.0
2020-06-07 23:15:00,59.5,10.1,339.0
2020-06-07 23:30:00,59.5,10.1,339.0
2020-06-07 23:45:00,59.5,10.1,339.0
2020-06-08 00:00:00,56.8,6.4,334.0
2020-06-08 00:15:00,56.8,6.4,334.0
2020-06-08 00:30:00,56.8,6.4,334.0
2020-06-08 00:45:00,56.8,6.4,334.0
2020-06-08 01:00:00,54.4,4.4,323.0
2020-06-08 01:15:00,54.4,4.4,323.0
2020-06-08 01:30:00,54.4,4.4,323.0
2020-06-08 01:45:00,54.4,4.4,323.0
2020-06-08 02:00:00,52.5,3.6,355.0
2020-06-08 02:15:00,52.5,3.6,355.0
2020-06-08 02:30:00,52.5,3.6,355.0
2020-06-08 02:45:00,52.5,3.6,355.0
2020-06-08 03:00:00,52.7,3.5,318.0
2020-06-08 03:15:00,52.7,3.5,318.0
2020-06-08 03:30:00,52.7,3.5,318.0
2020-06-08 03:45:00,52.7,3.5,318.0
2020-06-08 04:00:00,52.3,4.3,336.0
2020-06-08 04:15:00,52.3,4.3,336.0
2020-06-08 04:30:00,52.3,4.3,336.0
2020-06-08 04:45:00,52.3,4.3,336.0
2020-06-08 05:00:00,54.6,4.7,344.0
2020-06-08 05:15:00,54.6,4.7,344.0
2020-06-08 05:30:00,54.6,4.7,344.0
2020-06-08 05:45:00,54.6,4.7,344.0
2020-06-08 06:00:00,59.5,6.9,351.0
2020-06-08 06:15:00,59.5,6.9,351.0
2020-06-08 06:30:00,59.5,6.9,351.0
2020-06-08 06:45:00,59.5,6.9,351.0
2020-06-08 07:00:00,62.3,10.4,351.0
2020-06-08 07:15:00,62.3,10.4,351.0
2020-06-08 07:30:00,62.3,10.4,351.0
2020-06-08 07:45:00,62.3,10.4,351.0
2020-06-08 08:00:00,65.8,12.2,358.0
2020-06-08 08:15:00,65.8,12.2,358.0
2020-06-08 08:30:00,65.8,12.2,358.0
2020-06-08 08:45:00,65.8,12.2,358.0
2020-06-08 09:00:00,68.0,11.0,3.0
2020-06-08 09:15:00,68.0,11.0,3.0
2020-06-08 09:30:00,68.0,11.0,3.0
2020-06-08 09:45:00,68.0,11.0,3.0
2020-06-08 10:00:00,70.3,10.1,358.0
2020-06-08 10:15:00,70.3,10.1,358.0
2020-06-08 10:30:00,70.3,10.1,358.0
2020-06-08 10:45:00,70.3,10.1,358.0
2020-06-08 11:00:00,72.7,9.5,1.0
2020-06-08 11:15:00,72.7,9.5,1.0
2020-06-08 11:30:00,72.7,9.5,1.0
2020-06-08 11:45:00,72.7,9.5,1.0
2020-06-08 12:00:00,75.09999999999998,8.8,15.0
2020-06-08 12:15:00,75.09999999999998,8.8,15.0
2020-06-08 12:30:00,75.09999999999998,8.8,15.0
2020-06-08 12:45:00,75.09999999999998,8.8,15.0
2020-06-08 13:00:00,77.5,6.9,21.0
2020-06-08 13:15:00,77.5,6.9,21.0
2020-06-08 13:30:00,77.5,6.9,21.0
2020-06-08 13:45:00,77.5,6.9,21.0
2020-06-08 14:00:00,79.79999999999998,4.9,21.0
2020-06-08 14:15:00,79.79999999999998,4.9,21.0
2020-06-08 14:30:00,79.79999999999998,4.9,21.0
2020-06-08 14:45:00,79.79999999999998,4.9,21.0
2020-06-08 15:00:00,80.7,5.9,16.0
2020-06-08 15:15:00,80.7,5.9,16.0
2020-06-08 15:30:00,80.7,5.9,16.0
2020-06-08 15:45:00,80.7,5.9,16.0
2020-06-08 16:00:00,81.2,5.4,40.0
2020-06-08 16:15:00,81.2,5.4,40.0
